#timestamp x y z qx qy qz qw
104.736543 -0.000000 -0.000000 -0.000000 -0.003115 0.001143 -0.001038 0.999994
111.203401 0.003995 0.215028 0.194369 -0.006953 -0.007188 -0.052301 0.998581
112.236647 0.168550 0.480714 0.294517 0.018044 -0.011335 -0.153507 0.987918
113.270025 0.875783 0.129275 0.294802 0.008610 0.009314 -0.238339 0.971099
114.336884 1.866607 -0.364660 0.286533 -0.006944 0.001653 -0.115437 0.993289
115.370280 2.957066 -0.458934 0.276007 0.002244 0.003487 0.079103 0.996858
116.403680 3.940946 -0.013702 0.281094 0.009009 0.017501 0.240462 0.970459
117.503556 5.051627 0.344274 0.314607 0.027593 0.013740 0.036946 0.998842
118.536911 6.176825 0.126246 0.349508 0.025375 0.009401 -0.190420 0.981330
119.537144 7.201075 -0.429326 0.350817 0.020435 -0.004829 -0.280559 0.959607
120.603635 7.691585 -0.625804 0.346295 0.006468 0.029409 0.011228 0.999484
121.670507 7.018017 -0.163645 0.385513 -0.009300 0.025107 0.701205 0.712457
122.770397 6.043204 0.271545 0.364984 -0.024100 0.007307 0.974023 0.225047
123.770655 5.030834 0.448390 0.377382 -0.010175 0.008445 0.998324 -0.056347
124.837152 3.993005 -0.045006 0.387306 -0.023678 0.020013 0.943687 -0.329384
125.870522 3.033475 -0.421846 0.389761 -0.025236 0.027233 0.991914 -0.121356
126.870777 1.989222 -0.350874 0.341627 0.012675 0.028185 0.993810 0.106706
127.970774 0.931192 0.105701 0.312938 0.039758 0.006411 0.985163 0.166832
129.070647 0.103991 0.179990 0.236164 0.042316 0.001907 0.964201 -0.261768
130.104060 0.058806 0.026003 0.111983 -0.012475 0.004358 -0.573896 0.818822
131.104278 0.042046 0.026039 0.007359 -0.006636 -0.004874 -0.270029 0.962817
138.504539 0.291247 0.149463 0.097145 -0.007710 0.011177 -0.259428 0.965667
139.571272 1.129372 -0.084243 0.312105 -0.005964 -0.033864 -0.137966 0.989840
140.571413 2.204843 -0.422205 0.335489 -0.003361 -0.031967 -0.049407 0.998261
141.638018 3.494689 -0.397005 0.308999 -0.007227 -0.027969 0.128890 0.991238
142.738042 4.747309 0.116946 0.343732 0.013797 -0.031735 0.174992 0.983962
143.804778 5.965984 0.163345 0.380826 0.017339 -0.047816 -0.138855 0.989006
144.804804 6.163854 0.071478 0.379857 0.013280 -0.043447 -0.246806 0.967999
145.806374 5.515819 0.108234 0.312746 0.016176 -0.003360 -0.196492 0.980366
146.871516 5.007738 -0.234221 0.215123 -0.010716 0.008778 -0.081503 0.996577
147.904913 4.916152 -0.365902 0.081133 0.002997 0.009355 0.340901 0.940048
149.004845 4.871616 -0.427974 0.050021 -0.000341 -0.013853 0.392641 0.919587
161.771906 4.948598 -0.050704 0.145246 0.014933 -0.035635 0.269702 0.962168
162.838761 5.956680 0.194712 0.291890 0.033712 -0.056870 -0.028749 0.997398
163.905525 7.129798 -0.371648 0.336109 -0.000380 -0.033879 -0.249668 0.967739
164.972042 8.155062 -1.014893 0.325951 -0.006900 -0.028678 -0.262226 0.964556
166.005397 9.146667 -1.398155 0.440775 -0.005451 -0.017361 -0.068659 0.997474
167.005652 10.033401 -1.323363 0.460225 0.006642 0.006109 0.201783 0.979389
168.039047 10.896468 -0.616516 0.455722 0.027287 -0.004086 0.465321 0.884712
169.172413 11.731829 0.483197 0.456312 0.038744 -0.018538 0.533895 0.844459
170.272404 12.470325 1.588451 0.468782 0.045628 -0.030467 0.539241 0.840362
171.339163 13.021187 2.718033 0.503576 0.057259 -0.076624 0.549342 0.830104
172.372518 13.468131 3.874045 0.471092 0.029334 -0.021644 0.547260 0.836168
173.372538 13.885609 4.960169 0.495469 0.045263 -0.038517 0.554581 0.830004
174.440244 14.384658 6.108188 0.469128 0.037168 -0.032531 0.518273 0.853787
175.505790 14.946721 7.171905 0.498203 0.035365 -0.050901 0.461210 0.885124
176.506035 15.592137 8.033981 0.454638 0.046390 -0.053494 0.346653 0.935317
177.539284 16.587151 8.519774 0.418327 0.031755 -0.021356 0.099314 0.994320
178.573041 17.749592 8.509594 0.413198 0.010514 -0.018368 -0.122796 0.992206
179.605913 18.611446 8.243982 0.225377 -0.000750 -0.047537 -0.265084 0.963053
180.606139 19.407318 8.022767 -0.191346 0.000514 -0.000401 -0.267154 0.963654
181.672664 20.185719 7.692677 -0.735688 -0.001401 -0.003857 -0.311901 0.950106
182.739523 20.752464 7.411374 -1.165167 0.014368 0.031516 -0.241522 0.969777
183.806277 21.193930 7.174261 -1.454253 0.000558 0.001283 -0.186974 0.982364
184.872826 21.954666 7.058166 -1.766475 -0.010034 -0.033924 -0.001346 0.999373
185.906152 22.370981 7.848283 -1.793112 0.002611 -0.027737 0.598466 0.800664
186.939549 21.591589 8.356725 -1.786184 0.050594 -0.020705 0.935032 0.350325
187.972954 21.178671 8.523078 -1.815770 0.025313 0.013191 0.988609 0.147776
189.006297 20.605572 8.737523 -2.249033 0.024250 -0.009282 0.971041 0.237498
190.039662 20.088705 9.148860 -2.620980 0.008615 -0.003864 0.962945 0.269534
191.073039 19.433611 9.576089 -3.121686 0.043870 0.009160 0.963448 0.264119
192.173329 18.847155 10.206888 -3.591525 0.018985 0.008754 0.947743 0.318351
193.173393 18.392998 10.879937 -3.911665 0.041514 0.013392 0.827686 0.559494
194.206652 18.697260 11.894767 -4.003434 0.033424 -0.002278 0.567552 0.822656
195.306624 19.801655 12.636580 -3.976308 0.032476 -0.020374 0.170327 0.984642
196.339909 21.106356 12.395773 -3.985131 0.005814 -0.054145 -0.129462 0.990088
197.340018 22.333330 11.697470 -3.979159 -0.007203 -0.056699 -0.227626 0.972070
198.340166 23.525572 10.969473 -4.003847 -0.010253 -0.045994 -0.206025 0.977412
199.406735 24.726229 9.928165 -4.023810 0.000088 -0.074947 -0.352481 0.932813
200.473511 25.365379 8.647525 -4.031723 -0.001603 -0.058204 -0.580785 0.811972
201.540284 25.161707 7.311939 -4.070082 -0.021368 -0.045310 -0.784353 0.618289
202.640258 24.656822 5.981526 -4.073125 -0.039375 -0.020236 -0.837697 0.544338
203.740182 24.077816 4.541752 -4.064463 -0.046915 -0.018232 -0.849739 0.524795
204.807019 23.329353 3.158719 -4.067669 0.029997 0.005604 0.866170 -0.498816
205.906918 22.473156 1.751107 -4.070093 0.007087 0.000448 0.872896 -0.487854
207.007141 21.650362 0.381825 -4.040555 0.013214 0.006306 0.866180 -0.499518
208.040534 20.915010 -0.903180 -4.053874 -0.006717 -0.001351 -0.863648 0.504048
209.106896 20.208458 -2.279915 -4.083241 0.009054 -0.000270 -0.858670 0.512450
210.140417 19.511936 -3.583928 -4.076559 -0.001135 0.007264 0.866194 -0.499653
211.173794 18.841072 -4.835740 -4.093822 0.006836 -0.005998 -0.863914 0.503556
