#timestamp x y z qx qy qz qw
1743056777.988517 -0.000000 0.000000 0.000000 0.016026 -0.127033 0.000887 0.991769
1743056781.222092 0.177340 0.116418 -0.002398 0.004312 -0.082225 -0.023161 0.996335
1743056783.322242 0.316725 0.216142 -0.070521 0.021362 0.006729 -0.039436 0.998971
1743056801.322740 0.207136 0.178917 -0.040191 0.011074 -0.037334 -0.080122 0.996024
1743056802.422859 0.129264 0.171337 -0.033313 0.025999 -0.099311 -0.092954 0.990364
1743056803.489484 0.095942 0.150149 0.001153 0.014461 -0.217922 -0.066415 0.973597
1743056805.723138 0.172448 0.158244 -0.030754 0.016225 -0.106000 -0.059232 0.992468
1743056806.756358 0.230856 0.205431 -0.033953 0.014357 -0.048397 -0.060474 0.996892
1743056807.822987 0.340774 0.207174 -0.083440 0.015500 -0.014128 -0.062355 0.997834
1743056816.356575 0.484325 0.218596 -0.064223 0.016818 0.012921 -0.067519 0.997493
1743056817.456865 0.746099 0.178998 -0.069352 0.016923 0.013392 -0.065362 0.997628
1743056818.490348 0.968688 0.193196 -0.072208 0.016690 0.012485 -0.062072 0.997854
1743056819.523641 1.109345 0.227488 -0.054379 0.015690 0.013018 -0.057202 0.998154
1743056822.690364 1.247402 0.249375 -0.043978 0.014594 0.011588 -0.049067 0.998622
1743056823.723730 1.411299 0.264323 -0.091854 0.027018 0.015212 -0.039371 0.998744
1743056824.757110 1.896641 0.452018 -0.093121 0.016527 0.027982 -0.006528 0.999451
1743056825.823870 2.612195 0.830324 -0.095173 0.013464 0.026093 0.069715 0.997135
1743056826.857248 3.375203 1.459488 -0.067372 0.008231 0.025457 0.166299 0.985712
1743056827.890617 4.175775 2.454250 -0.011653 0.023087 0.019224 0.296069 0.954694
1743056828.924035 4.771909 3.896997 -0.023270 0.015755 0.007863 0.430685 0.902331
1743056829.990497 5.048319 5.930066 0.042310 0.015339 0.008036 0.560988 0.827643
1743056830.990744 5.242264 8.318774 0.122628 0.014018 0.008528 0.628972 0.777255
1743056832.057225 5.514000 11.362992 0.233148 0.017201 0.009073 0.647822 0.761544
1743056833.090638 5.876830 14.701810 0.351696 0.017765 0.009817 0.646437 0.762697
1743056834.090858 6.172860 18.077999 0.464804 0.017996 0.006976 0.652866 0.757228
1743056835.157345 6.539532 21.757229 0.571251 0.015869 0.003849 0.648652 0.760910
1743056836.190719 6.972966 25.510164 0.672334 0.009882 0.006164 0.640539 0.767837
1743056837.257586 7.591900 29.352713 0.838083 0.010251 0.006433 0.641224 0.767258
1743056838.324381 8.305872 33.491623 0.976154 0.011777 0.013621 0.643658 0.765101
1743056839.357607 8.696834 37.761459 1.118082 0.006160 0.014362 0.646095 0.763097
1743056840.390970 9.158393 42.183338 1.288328 0.001870 0.013379 0.652522 0.757649
1743056841.457749 9.642099 47.147099 1.299673 -0.001357 0.011966 0.652797 0.757437
1743056842.524517 10.063579 52.414959 1.275290 -0.006160 0.012235 0.652118 0.757994
1743056843.557860 10.515935 57.691589 1.259922 -0.002570 0.012801 0.653011 0.757236
1743056844.557908 10.977352 62.626934 1.232196 -0.007479 0.015551 0.651430 0.758512
1743056845.591256 11.386579 67.532349 1.273044 -0.004018 0.013077 0.649432 0.760296
1743056846.658080 11.832523 72.356056 1.250138 0.003007 0.011621 0.649934 0.759896
1743056847.691387 12.284537 76.915863 1.184183 0.000518 0.013921 0.647969 0.761540
1743056848.724742 12.798220 81.529808 1.208347 0.000934 0.013960 0.645904 0.763291
1743056849.791247 13.382207 86.457359 1.211005 -0.002758 0.012417 0.643004 0.765757
1743056850.824801 13.970624 91.399834 1.215605 -0.002054 0.010466 0.638966 0.769161
1743056851.891474 14.711464 96.573586 1.194178 0.007387 0.014720 0.635802 0.771676
1743056852.924863 15.425596 101.576141 1.252744 0.008856 0.011485 0.633866 0.773307
