#timestamp x y z qx qy qz qw
1742544354.471768 0.000000 -0.000000 -0.000000 0.011100 -0.094223 0.000312 0.995489
1742544425.933661 0.075010 -0.037020 0.003746 0.000586 -0.026398 0.012525 0.999573
1742544427.001978 0.217050 0.181214 0.276700 -0.011301 -0.066042 0.025467 0.997428
1742544428.320655 0.317910 -0.054024 0.720723 0.028556 -0.085258 -0.108499 0.990022
1742544429.389005 0.252509 -0.673504 0.940363 -0.039089 -0.059046 -0.225474 0.971672
1742544430.390587 0.391055 -0.994032 1.010348 -0.001528 -0.050210 -0.215250 0.975266
1742544431.475549 0.758307 -1.305680 1.034273 -0.028481 -0.068163 -0.192614 0.978490
1742544432.493918 1.108719 -1.422802 1.022580 -0.020142 -0.065208 -0.219622 0.973195
1742544433.845990 1.466766 -1.462109 0.964647 -0.012397 -0.067882 -0.219656 0.973134
1742544435.064390 1.707661 -1.554281 0.929942 -0.007998 -0.064364 -0.156380 0.985565
1742544436.066185 1.948402 -1.636931 0.895723 -0.000307 -0.074461 -0.076698 0.994270
1742544437.118082 2.073019 -1.654774 0.895742 0.006242 -0.070841 -0.046979 0.996361
1742544438.219525 2.123510 -1.711809 0.884123 0.000183 -0.069493 -0.098975 0.992660
1742544440.506443 2.352133 -1.763474 0.832576 0.005145 -0.059956 -0.093347 0.993813
1742544441.741911 2.666329 -1.794405 0.833351 0.010722 -0.064489 -0.006929 0.997837
1742544443.310842 2.879510 -1.855791 0.824969 -0.000923 -0.062894 -0.094064 0.993577
1742544444.612913 2.988214 -1.811871 0.817858 0.007824 -0.075079 -0.145085 0.986536
1742544445.831378 3.000633 -1.759968 0.789191 0.009998 -0.066114 -0.208169 0.975805
1742544447.767859 3.267644 -1.946478 0.828175 -0.000249 -0.078060 -0.149833 0.985625
1742544448.769382 3.354304 -2.057333 0.808583 -0.014905 -0.079766 -0.137226 0.987210
1742544450.889165 3.411719 -1.914738 0.825187 0.009672 -0.090569 -0.025784 0.995509
1742544451.924247 3.370366 -1.975450 0.838216 -0.003084 -0.076357 -0.134520 0.987960
1742544456.230953 3.516176 -1.894824 0.906500 0.007780 -0.080116 -0.118707 0.989661
1742544457.516296 3.563955 -2.043657 0.977476 -0.017550 -0.081359 -0.135409 0.987288
1742544459.669701 3.605946 -2.028835 0.911370 0.001730 -0.075089 -0.070059 0.994711
1742544462.156992 3.563803 -2.050546 0.920362 0.002364 -0.064325 -0.048308 0.996756
1742544464.443900 3.677619 -1.982269 0.937293 0.014406 -0.086585 -0.026313 0.995793
1742544466.012959 3.652511 -2.038261 0.988428 -0.004266 -0.071721 -0.132570 0.988566
1742544467.081151 3.652739 -2.006131 0.974052 0.004019 -0.072978 -0.139559 0.987513
1742544469.401579 3.866906 -2.031220 0.934570 0.003884 -0.072458 -0.133324 0.988413
1742544470.619877 3.912121 -2.011140 1.061360 0.005247 -0.069161 -0.149635 0.986306
1742544473.658269 3.725663 -1.971278 0.791342 0.005224 -0.049652 -0.192099 0.980105
1742544474.659885 3.625359 -2.024449 0.889772 -0.000706 -0.066218 -0.163821 0.984265
1742544478.115128 3.567552 -2.036546 0.846998 -0.010787 -0.064489 -0.256456 0.964342
1742544480.452271 3.565357 -2.087824 0.823769 -0.012149 -0.066347 -0.167986 0.983479
1742544481.603967 3.654602 -2.070679 0.838865 0.010952 -0.086271 -0.097212 0.991457
1742544483.423544 3.520986 -2.162927 0.881019 0.003887 -0.064305 -0.007391 0.997895
1742544485.476709 3.583690 -2.166717 0.883824 -0.009258 -0.087741 0.061664 0.994190
1742544486.511647 3.452895 -1.940269 1.009535 0.019640 -0.064142 0.188745 0.979732
1742544487.613381 3.570956 -1.726354 0.875893 0.004466 -0.035912 0.304587 0.951797
1742544488.798548 3.663616 -1.086879 0.759970 0.023896 -0.065204 0.325754 0.942901
1742544489.917048 3.718424 -0.523038 0.871789 0.003009 -0.058126 0.362064 0.930335
1742544490.985366 3.825504 0.148801 0.956458 0.006677 -0.057406 0.366918 0.928456
1742544492.304034 3.929766 1.045335 1.070195 0.022398 -0.038744 0.321911 0.945712
1742544493.455875 4.437852 1.795282 1.032980 0.002193 -0.078003 0.430113 0.899396
1742544494.590955 4.808035 2.564145 0.911944 0.014691 -0.060572 0.444740 0.893488
1742544495.776099 5.261460 3.280338 0.985228 0.011512 -0.062846 0.416442 0.906914
1742544497.011490 5.728562 3.913192 0.974585 0.061422 -0.088290 0.285097 0.952445
1742544498.046309 5.995876 4.089408 1.011982 0.051629 -0.072008 0.292890 0.952032
1742544499.331799 6.455093 4.094684 1.033415 0.020811 -0.100280 0.357104 0.928433
1742544500.416735 6.675706 4.187224 1.039338 0.024124 -0.073380 0.504809 0.859768
1742544501.418203 6.727189 4.281094 1.032182 0.037965 -0.078433 0.560610 0.823482
1742544502.503412 6.803738 4.387765 1.024766 0.030247 -0.070308 0.576935 0.813196
1742544503.538350 6.895928 4.510015 1.026824 0.043966 -0.090065 0.591784 0.799842
1742544505.808641 6.868305 4.478590 0.997810 0.022999 -0.055627 0.545565 0.835904
1742544506.860260 6.906107 4.576558 1.017800 0.024804 -0.080057 0.628663 0.773149
1742544507.878439 6.852175 4.636368 1.019616 0.034753 -0.058091 0.693457 0.717311
1742544509.080340 6.807552 4.676964 1.016948 0.035845 -0.064514 0.644855 0.760733
1742544515.824145 6.850410 4.598173 1.049645 0.031810 -0.064590 0.581774 0.810157
1742544516.826916 6.816978 4.610965 1.078712 0.040984 -0.068083 0.522860 0.848706
1742544519.313003 6.768147 4.488636 1.053590 0.041838 -0.073794 0.538067 0.838623
1742544520.414700 6.690289 4.252558 1.091111 0.046902 -0.081750 0.557685 0.824684
