#timestamp x y z qx qy qz qw
1741750495.820130 -0.000000 -0.000000 0.000000 -0.089928 -0.066579 0.008519 0.993684
1741750710.038353 -0.006230 0.021716 0.066775 -0.119441 -0.009227 0.001870 0.992797
1741750711.060682 -0.160593 -0.195521 0.557303 -0.061717 -0.021281 -0.043260 0.996929
1741750712.217278 -0.348435 -0.279132 0.808360 -0.023974 -0.105662 -0.120783 0.986748
1741750713.345136 -0.389290 -0.352204 0.833928 0.017956 -0.098136 -0.173920 0.979693
1741750714.640196 -0.221739 -0.569906 0.808161 -0.007698 -0.069263 -0.202169 0.976868
1741750715.692148 0.008685 -0.517024 0.891197 -0.020654 -0.043263 -0.268690 0.962033
1741750716.779075 0.154610 -0.658159 0.869165 -0.051792 -0.113616 -0.173345 0.976914
1741750717.851511 0.413474 -0.673322 0.972543 0.032193 -0.082828 -0.319591 0.943379
1741750719.008100 0.638538 -0.907395 0.962184 0.013942 -0.103242 -0.374031 0.921546
1741750720.116882 0.966293 -1.151404 0.925202 -0.020656 -0.069925 -0.434412 0.897758
1741750721.143954 1.314800 -1.335691 0.918233 -0.017851 -0.071261 -0.464450 0.882547
1741750722.155312 1.626408 -1.682159 0.967990 -0.031786 -0.101476 -0.448138 0.887617
1741750723.316929 2.102231 -1.869919 1.027543 -0.047329 -0.067310 -0.508587 0.857070
1741750724.512771 2.447626 -2.236641 0.989157 -0.021594 -0.069478 -0.449416 0.890355
1741750725.892136 2.825738 -2.332204 1.011356 -0.045000 -0.060552 -0.489839 0.868543
1741750728.004645 2.840249 -2.453603 0.980661 -0.034221 -0.038036 -0.459242 0.886836
1741750729.236250 2.870022 -2.559405 0.966497 -0.006468 -0.042563 -0.469977 0.881628
1741750730.568229 3.150413 -2.708029 1.008649 -0.038521 -0.071395 -0.345527 0.934896
1741750731.634273 3.293043 -2.696861 1.028283 -0.036286 -0.092208 -0.242795 0.965003
1741750732.933756 3.308933 -3.188130 1.027287 -0.019710 -0.112846 -0.103283 0.988033
1741750734.300216 3.559941 -3.311965 1.014473 -0.041875 -0.097636 -0.082666 0.990899
1741750735.316845 3.562502 -3.621616 0.932710 -0.012502 -0.103148 0.104475 0.989085
1741750736.367108 3.584566 -3.963131 0.942817 -0.004329 -0.118331 0.158792 0.980186
1741750737.400657 3.668853 -4.053795 0.949459 -0.019886 -0.136573 0.120033 0.983130
1741750738.651205 3.772030 -4.536718 0.968078 -0.008181 -0.142971 0.195960 0.970099
1741750739.768374 3.993255 -4.698656 0.952495 -0.029169 -0.143676 0.211105 0.966406
1741750740.885700 4.273023 -5.102750 0.956451 0.002672 -0.163714 0.332931 0.928627
1741750741.953109 4.449795 -5.220681 0.939123 0.004279 -0.180921 0.356920 0.916438
1741750743.680229 4.857467 -5.645450 0.974440 0.049635 -0.158320 0.448642 0.878175
1741750744.681190 5.079608 -5.715223 0.989539 0.041549 -0.182952 0.466062 0.864632
1741750745.764119 5.418530 -5.856784 0.922407 0.066776 -0.160285 0.559399 0.810507
1741750746.774456 5.704254 -5.945192 0.908372 0.084342 -0.167249 0.578254 0.794063
1741750748.326468 6.249104 -5.979545 0.940493 0.084618 -0.147848 0.645671 0.744372
1741750749.346731 6.536859 -5.926602 0.971630 0.096661 -0.129821 0.722251 0.672426
1741750750.466004 6.777031 -5.824633 0.973422 0.108028 -0.129060 0.778819 0.604247
1741750751.650843 7.217443 -5.635468 0.953775 0.110730 -0.124280 0.838531 0.518805
1741750752.715206 7.356033 -5.407018 0.942542 0.130958 -0.111731 0.848508 0.500400
1741750753.828479 7.707702 -5.120205 0.920220 0.137537 -0.108000 0.917963 0.356037
