#timestamp x y z qx qy qz qw
1741404534.058053 0.000000 0.000000 0.000000 0.037617 0.259560 0.005562 0.964978
1741404540.568791 0.060098 0.049422 0.069723 0.047738 0.172900 -0.086487 0.979973
1741404541.720783 0.296041 -0.106450 0.084327 0.069472 0.182673 -0.018722 0.980537
1741404542.738940 0.449579 -0.124249 0.074271 0.062097 0.205855 -0.035672 0.975959
1741404543.824096 0.662115 -0.068106 0.082771 0.037509 0.218668 -0.059162 0.973282
1741404544.909091 0.906094 -0.180209 0.081608 0.057363 0.236105 -0.000816 0.970033
1741404547.096022 1.236158 -0.320630 0.090897 0.082600 0.245030 -0.057319 0.964288
1741404548.164315 1.398994 -0.307025 0.077130 0.050334 0.265312 -0.029578 0.962394
1741404549.249564 1.599402 -0.432158 0.083713 0.056188 0.260537 0.023148 0.963549
1741404550.451347 1.732875 -0.488457 0.078685 0.037032 0.278030 -0.003543 0.959852
1741404551.536610 1.935818 -0.438578 0.091666 0.007720 0.279622 0.011986 0.960004
1741404552.671614 2.077891 -0.441727 0.067159 0.006120 0.299797 0.119287 0.946496
1741404553.773532 2.177533 -0.437970 0.070301 -0.022023 0.300867 0.245664 0.921218
1741404554.843359 2.308773 -0.245501 0.057031 -0.058400 0.308952 0.333867 0.888634
1741404556.043916 2.291804 -0.020269 0.087794 -0.088696 0.264425 0.437582 0.854830
1741404557.047023 2.360167 0.174066 0.107061 -0.124859 0.231089 0.560904 0.785108
1741404558.247386 2.449137 0.295735 0.102698 -0.148905 0.217211 0.631931 0.728910
1741404559.282364 2.495442 0.541748 0.114372 -0.146477 0.211334 0.614258 0.746036
1741404560.284538 2.518199 0.664282 0.082999 -0.154448 0.226985 0.606833 0.745907
1741404561.352537 2.572847 0.845710 0.072708 -0.166563 0.228788 0.678125 0.678277
1741404562.404285 2.587963 0.917472 0.076339 -0.175195 0.224959 0.717982 0.634983
1741404563.606202 2.568080 1.135523 0.065611 -0.180275 0.221746 0.674333 0.680885
1741404564.991791 2.567875 1.262441 0.039026 -0.193557 0.238775 0.636629 0.707266
1741404566.060227 2.651055 1.434555 0.053288 -0.181124 0.234528 0.751651 0.589247
1741404568.096764 2.515080 1.701578 0.058806 -0.190454 0.201627 0.730253 0.624343
1741404569.098416 2.531391 1.863595 0.030200 -0.179846 0.236863 0.741718 0.601170
1741404570.150184 2.508387 2.094079 0.001568 -0.222868 0.258005 0.787287 0.513753
1741404571.251940 2.429336 2.263929 0.020716 -0.221023 0.232649 0.769774 0.551789
1741404572.303731 2.341106 2.406655 0.064120 -0.189624 0.176097 0.765394 0.589241
1741404573.322038 2.421583 2.632416 0.089986 -0.146415 0.152850 0.799652 0.561922
1741404575.408643 2.322358 2.984932 0.096810 -0.148904 0.137330 0.774656 0.599063
1741404576.694180 2.344016 3.333516 0.047467 -0.167791 0.183307 0.808599 0.533304
1741404577.896111 2.277382 3.561332 0.067741 -0.157716 0.145081 0.814355 0.539354
1741404579.281711 2.100378 3.754363 0.055645 -0.171637 0.135994 0.821232 0.526901
1741404580.366757 1.958902 4.019060 0.059041 -0.181691 0.115116 0.877540 0.428557
1741404581.368287 1.851415 4.167386 0.040415 -0.201101 0.114468 0.882305 0.409869
1741404582.403272 1.659757 4.329405 0.033719 -0.198719 0.118811 0.877989 0.418962
1741404583.655470 1.426914 4.591908 0.038599 -0.216785 0.105409 0.929951 0.277641
1741404584.773940 1.336670 4.701005 0.007386 -0.235659 0.121229 0.924045 0.275515
1741404585.959211 1.029636 4.767013 0.008531 -0.241200 0.081640 0.932801 0.255030
1741404587.010838 0.814497 4.854481 0.025019 -0.230746 0.079068 0.955915 0.163497
1741404588.047442 0.723992 4.912764 0.024487 -0.214393 0.071929 0.968657 0.102792
1741404589.064306 0.428820 4.918605 0.038803 -0.208683 0.049805 0.963542 0.159867
1741404590.149319 0.254230 4.938858 0.012655 -0.210951 0.052858 0.967258 0.130834
1741404591.167684 0.051901 5.074523 0.004460 -0.214815 0.111250 0.967194 0.077549
1741404592.169334 -0.143631 5.103985 -0.042419 -0.269359 0.079487 0.952324 0.119197
1741404593.237763 -0.346763 5.084471 -0.018203 -0.243105 0.035902 0.960502 0.130560
1741404594.306114 -0.506547 5.266669 0.024385 -0.174594 0.076483 0.977815 0.086864
1741404595.341387 -0.678477 5.322644 0.010656 -0.188163 0.082587 0.972763 0.107267
1741404596.409513 -0.938023 5.336165 -0.010528 -0.195428 0.071688 0.971096 0.116794
1741404597.460945 -1.179188 5.437397 -0.020464 -0.203803 0.093453 0.972396 0.064623
1741404598.596450 -1.406565 5.055873 -0.020120 -0.199307 0.000745 0.964063 -0.175669
1741404599.614733 -1.427521 4.805861 -0.013606 -0.201985 -0.037952 0.937226 -0.281725
1741404600.733399 -1.450803 4.528472 -0.016353 0.196589 0.068740 -0.838998 0.502703
1741404601.834998 -1.522536 4.325053 -0.031606 0.195616 0.087600 -0.793425 0.569681
1741404602.953508 -1.556221 4.019186 -0.032146 0.186990 0.091151 -0.823157 0.528335
1741404604.188804 -1.724729 3.755092 -0.036055 0.205123 0.059226 -0.793197 0.570312
1741404605.257192 -1.899680 3.569292 -0.078756 0.212115 0.071766 -0.801914 0.553887
1741404606.442464 -2.156506 3.406292 -0.079195 -0.248226 -0.018118 0.860463 -0.444588
1741404607.510853 -2.211268 3.200164 -0.036397 -0.213711 -0.048699 0.890016 -0.399785
1741404608.545876 -2.494482 2.966828 -0.028223 -0.179355 -0.048183 0.871044 -0.454745
1741404609.614247 -2.729709 2.789899 -0.032155 -0.179559 -0.076570 0.853591 -0.482989
1741404610.666043 -2.823935 2.483230 -0.032730 0.173706 0.091833 -0.818126 0.540427
1741404611.667664 -3.021938 2.234992 -0.031923 0.181212 0.106000 -0.758757 0.616615
1741404612.685943 -3.073061 1.948899 -0.030339 0.162249 0.126073 -0.744699 0.634984
