#timestamp x y z qx qy qz qw
1748402730.327108 0.000000 0.000000 0.000000 0.025203 -0.006622 -0.000019 0.999660
1748402994.978204 -0.028701 0.051042 0.478819 0.005284 0.006794 0.012950 0.999879
1748402996.378032 -0.048454 0.125585 1.443337 0.009790 0.014887 0.049372 0.998622
1748402999.110894 -0.159542 -0.002484 1.426567 0.016221 0.002526 0.057555 0.998207
1748403000.110989 -0.323983 -0.205120 1.368068 0.029380 0.014602 0.078333 0.996387
1748403001.710669 -0.379926 -0.687198 1.266950 0.006709 0.020784 0.073116 0.997084
1748403003.843774 -0.159558 -0.787508 1.446571 0.026944 0.011160 0.065749 0.997410
1748403004.910492 -0.071626 -1.135555 1.642781 0.029524 0.011102 0.076072 0.996603
1748403006.143740 -0.006211 -1.376015 1.744566 -0.025947 0.012295 0.075807 0.996709
1748403007.176932 -0.004650 -0.796963 1.612429 -0.017333 0.019831 0.039677 0.998865
1748403008.710017 -0.003495 0.723260 1.378031 0.024999 0.013370 -0.035521 0.998967
1748403009.810150 -0.000354 1.346537 1.378308 0.047751 0.022620 -0.083305 0.995122
1748403010.913377 0.083360 1.037326 1.452118 0.064432 0.023523 -0.049523 0.996415
1748403012.047250 0.129962 -0.137241 1.517813 0.013883 0.018736 -0.027785 0.999342
1748403013.376504 0.115859 -0.875933 1.543129 -0.039665 0.011978 -0.059791 0.997351
1748403014.576242 -0.154783 -0.730820 1.474735 -0.019618 0.019427 -0.045028 0.998604
1748403017.442634 0.341786 -0.383455 0.954808 0.006510 0.001814 -0.060336 0.998155
1748403018.575888 0.113510 -0.082056 0.703261 0.020610 0.068772 -0.073159 0.994733
1748403020.775899 -0.289297 0.064011 0.375607 0.032615 0.061697 -0.054437 0.996076
1748403022.108998 -0.277571 0.041746 0.173594 0.011806 0.002996 -0.034118 0.999344
1748403023.213180 -0.307929 0.027234 0.037235 0.028142 0.044873 -0.063307 0.996587
1748403024.308974 0.080115 -0.026356 0.006101 0.024250 -0.075035 -0.064030 0.994828
1748403025.375422 0.122475 -0.028072 0.000474 0.021426 0.029758 -0.065357 0.997188
1748403034.908216 0.123107 -0.027721 -0.000443 0.021443 0.028648 -0.065234 0.997228
